company_name,sector,offer_price,shares_offered,underwriter_reputation,market_conditions,company_revenue,company_age_years,num_employees,exchange,ipo_outcome
RadiantHoldings5296,Telecommunications,35.75,1823493,6,Bull,173.49,22,892,NASDAQ,Success
ForgeLabs5297,Technology,33.98,1003322,4,Bull,440.11,71,1130,NYSE,Failure
CatalystDynamics5298,Healthcare,17.54,3060583,9,Neutral,11.72,72,53,NASDAQ,Success
SynergyVentures5299,Technology,16.24,4446436,9,Bull,903.84,58,1548,NASDAQ,Success
MomentumGlobal5300,Energy,47.98,481963,4,Neutral,35.78,10,142,NASDAQ,Success
ElevateNetworks5301,Energy,18.49,835692,2,Bull,94.21,72,340,NYSE,Failure
IgniteInnovations5302,Consumer Goods,10.2,1951086,2,Neutral,49.35,4,170,NASDAQ,Failure
ThrivePartners5303,Healthcare,33.24,1090142,7,Neutral,17.17,65,60,NYSE,Success
AlphaEnterprises5304,Technology,21.58,3413529,6,Bull,9.04,60,64,NYSE,Success
BetaDigital5305,Energy,42.65,3922155,4,Neutral,74.85,34,293,NYSE,Failure
GammaAnalytics5306,Telecommunications,22.68,2892676,6,Bear,12.86,16,61,NASDAQ,Failure
DeltaRobotics5307,Healthcare,19.89,5667022,3,Bull,39.23,5,198,NASDAQ,Failure
OmegaBio5308,Technology,43.08,1821348,7,Bear,29.42,3,109,NYSE,Success
NovaPharma5309,Healthcare,9.31,3122345,5,Bear,31.71,24,121,NYSE,Failure
ApexCapital5310,Finance,14.99,1198625,3,Neutral,3.67,39,35,NASDAQ,Failure
ZenithEnergy5311,Healthcare,12.89,4345362,5,Bull,0.47,28,15,NASDAQ,Failure
VertexHealth5312,Healthcare,6.7,3526823,5,Neutral,192.21,49,691,NYSE,Failure
QuantumCorp5313,Energy,31.08,986052,6,Neutral,295.37,9,479,NYSE,Success
NexusInc5314,Healthcare,15.2,2799469,8,Neutral,1.17,57,17,NASDAQ,Success
PulseTechnologies5315,Healthcare,31.59,3147685,8,Bull,102.24,13,308,NYSE,Success
VortexSystems5316,Technology,24.4,4329713,6,Bull,75.63,36,289,NYSE,Success
CipherSolutions5317,Real Estate,27.21,4493392,5,Neutral,7.49,2,102,NASDAQ,Failure
HelixGroup5318,Finance,16.0,1589315,4,Bear,209.93,75,481,NASDAQ,Failure
PrismHoldings5319,Healthcare,13.71,7015584,2,Neutral,301.05,36,720,NYSE,Failure
FluxLabs5320,Technology,21.01,5515405,5,Bear,267.48,30,489,NASDAQ,Failure
AetherDynamics5321,Energy,31.8,1583931,4,Bear,747.89,14,1338,NYSE,Success
TitanVentures5322,Real Estate,19.59,1042677,8,Neutral,244.73,19,430,NYSE,Success
OrionGlobal5323,Technology,14.14,1709733,5,Neutral,15.69,22,41,NASDAQ,Success
StellarNetworks5324,Technology,11.03,750392,7,Bull,56.04,8,71,NYSE,Success
CrestInnovations5325,Technology,22.24,4024883,5,Neutral,97.33,39,205,NYSE,Failure
SummitPartners5326,Energy,15.23,10676545,4,Bull,532.96,12,821,NASDAQ,Success
PinnacleEnterprises5327,Real Estate,19.38,13545244,7,Bear,37.46,14,133,NASDAQ,Failure
HorizonDigital5328,Finance,17.83,1099821,6,Bull,21.15,8,67,NYSE,Failure
EclipseAnalytics5329,Healthcare,16.08,7179959,6,Neutral,4.57,6,49,NASDAQ,Success
RadiantRobotics5330,Industrials,23.26,3557259,5,Neutral,202.28,67,581,NASDAQ,Success
ForgeBio5331,Consumer Goods,26.5,297764,7,Neutral,74.72,62,341,NASDAQ,Success
CatalystPharma5332,Technology,53.66,2344547,7,Bear,14.88,55,110,NYSE,Failure
SynergyCapital5333,Technology,29.34,2097626,1,Neutral,173.44,71,919,NASDAQ,Failure
MomentumEnergy5334,Healthcare,44.56,10971569,5,Bull,32.78,37,201,NYSE,Success
ElevateHealth5335,Industrials,13.34,1368253,8,Bull,7.48,28,26,NASDAQ,Failure
IgniteCorp5336,Consumer Goods,9.02,5740542,3,Neutral,401.9,35,1378,NASDAQ,Success
ThriveInc5337,Consumer Goods,19.94,2937036,2,Bull,2.47,38,23,NYSE,Failure
AlphaTechnologies5338,Industrials,30.85,770034,5,Bull,67.74,9,427,NYSE,Failure
BetaSystems5339,Healthcare,28.52,1881941,7,Neutral,46.24,24,164,NASDAQ,Failure
GammaSolutions5340,Healthcare,36.81,15121550,5,Neutral,4.67,38,52,NYSE,Success
DeltaGroup5341,Technology,5.65,2748674,8,Bull,88.95,37,284,NASDAQ,Success
OmegaHoldings5342,Real Estate,37.58,8087797,9,Neutral,19.29,32,88,NYSE,Success
NovaLabs5343,Energy,23.75,7656414,2,Neutral,682.24,8,1909,NYSE,Success
ApexDynamics5344,Healthcare,9.28,2088039,5,Bull,246.17,23,518,NYSE,Failure
ZenithVentures5345,Technology,28.84,905803,1,Neutral,76.08,37,315,NASDAQ,Failure
VertexGlobal5346,Consumer Goods,21.86,1033210,7,Bear,1.3,18,10,NYSE,Failure
QuantumNetworks5347,Consumer Goods,24.3,13959447,4,Bear,23.72,37,122,NASDAQ,Success
NexusInnovations5348,Consumer Goods,33.1,3804660,5,Bull,21.13,26,47,NASDAQ,Success
PulsePartners5349,Technology,24.91,577335,8,Bull,335.47,25,1025,NASDAQ,Failure
VortexEnterprises5350,Real Estate,9.62,7526649,3,Neutral,71.3,75,48,NYSE,Failure
CipherDigital5351,Industrials,18.7,547516,2,Bear,87.82,70,108,NASDAQ,Failure
HelixAnalytics5352,Consumer Goods,8.95,1430988,1,Bull,251.15,57,633,NYSE,Failure
PrismRobotics5353,Consumer Goods,27.79,3545870,8,Bull,630.18,34,1330,NASDAQ,Success
FluxBio5354,Real Estate,40.41,40646328,8,Neutral,486.98,65,921,NASDAQ,Failure
AetherPharma5355,Real Estate,10.8,7392681,5,Bear,123.88,12,504,NASDAQ,Failure
TitanCapital5356,Energy,14.36,2017985,3,Bull,36.32,15,213,NYSE,Failure
OrionEnergy5357,Finance,12.92,3362900,7,Neutral,104.84,61,1091,NASDAQ,Success
StellarHealth5358,Healthcare,16.01,8200528,10,Bull,51.96,73,181,NASDAQ,Success
CrestCorp5359,Industrials,24.69,13549541,5,Neutral,177.51,12,784,NASDAQ,Failure
SummitInc5360,Energy,16.09,2551930,3,Bull,23.3,40,63,NASDAQ,Failure
PinnacleTechnologies5361,Technology,27.83,2627078,8,Bull,211.7,7,409,NASDAQ,Success
HorizonSystems5362,Technology,34.22,1425383,3,Bull,58.54,78,129,NASDAQ,Failure
EclipseSolutions5363,Real Estate,34.84,6357582,5,Neutral,97.42,30,275,NYSE,Success
RadiantGroup5364,Real Estate,11.48,9119923,1,Neutral,9.08,66,52,NYSE,Failure
ForgeHoldings5365,Telecommunications,40.16,470388,5,Bull,36.22,64,225,NASDAQ,Failure
CatalystLabs5366,Finance,41.81,2198298,3,Neutral,106.68,14,371,NASDAQ,Success
SynergyDynamics5367,Industrials,43.66,971458,8,Neutral,41.54,77,290,NYSE,Failure
MomentumVentures5368,Industrials,18.56,3801502,4,Bear,1.62,78,31,NASDAQ,Failure
ElevateGlobal5369,Healthcare,13.79,947946,7,Bear,8.58,53,46,NYSE,Failure
IgniteNetworks5370,Technology,12.28,873146,5,Bear,91.17,77,262,NASDAQ,Success
ThriveInnovations5371,Telecommunications,11.58,10054383,6,Bull,521.35,72,515,NASDAQ,Success
AlphaPartners5372,Technology,20.2,2770132,7,Neutral,38.52,45,107,NASDAQ,Success
BetaEnterprises5373,Energy,30.69,3078933,5,Neutral,26.22,46,69,NYSE,Success
GammaDigital5374,Consumer Goods,38.6,5033796,4,Neutral,264.64,80,438,NYSE,Success
DeltaAnalytics5375,Consumer Goods,15.76,8630551,4,Neutral,55.5,16,151,NASDAQ,Failure
OmegaRobotics5376,Healthcare,19.7,2150922,7,Neutral,166.44,38,578,NASDAQ,Success
NovaBio5377,Consumer Goods,19.07,2199378,2,Neutral,35.04,46,150,NASDAQ,Failure
ApexPharma5378,Technology,14.62,2208741,9,Neutral,29.69,8,187,NASDAQ,Failure
ZenithCapital5379,Industrials,29.02,9640744,6,Bear,187.34,59,592,NYSE,Success
VertexEnergy5380,Technology,24.08,3053701,5,Neutral,149.72,51,304,NASDAQ,Success
QuantumHealth5381,Consumer Goods,21.56,2443401,6,Neutral,33.74,6,184,NYSE,Success
NexusCorp5382,Industrials,24.03,4832606,4,Bull,10.11,68,26,NASDAQ,Failure
PulseInc5383,Technology,27.32,20404258,5,Bear,4.46,34,47,NYSE,Failure
VortexTechnologies5384,Technology,27.19,3521096,3,Neutral,5.44,9,22,NYSE,Success
CipherSystems5385,Industrials,13.21,2496880,6,Bull,21.12,7,28,NASDAQ,Failure
HelixSolutions5386,Technology,31.44,22816591,5,Bear,87.78,23,351,NASDAQ,Success
PrismGroup5387,Technology,22.82,12357845,6,Bull,4.49,32,25,NASDAQ,Failure
FluxHoldings5388,Finance,16.16,10690061,8,Bull,4.95,33,55,NASDAQ,Failure
AetherLabs5389,Telecommunications,22.58,1981398,4,Bear,96.19,46,465,NASDAQ,Failure
TitanDynamics5390,Energy,23.86,1794383,5,Bull,574.27,53,728,NASDAQ,Success
OrionVentures5391,Healthcare,34.5,522220,2,Neutral,279.55,58,1438,NYSE,Success
StellarGlobal5392,Telecommunications,11.9,8579763,7,Bear,3.45,36,10,NASDAQ,Failure
CrestNetworks5393,Finance,38.96,3530666,5,Bull,98.26,29,369,NASDAQ,Success
SummitInnovations5394,Finance,20.32,539885,6,Bull,228.99,60,1168,NASDAQ,Success
PinnaclePartners5395,Finance,15.59,10873591,5,Bull,25.97,10,62,NYSE,Success
HorizonEnterprises5396,Healthcare,15.36,2332961,4,Bear,38.27,73,400,NYSE,Success
EclipseDigital5397,Healthcare,12.17,2639023,10,Neutral,90.04,40,296,NASDAQ,Success
RadiantAnalytics5398,Consumer Goods,8.41,720017,6,Bear,113.49,51,395,NYSE,Failure
ForgeRobotics5399,Technology,28.18,5347814,6,Bull,96.13,11,517,NASDAQ,Success
CatalystBio5400,Consumer Goods,54.08,5399246,3,Bear,161.81,8,535,NASDAQ,Failure
SynergyPharma5401,Technology,8.95,3115849,7,Neutral,75.45,8,122,NYSE,Success
MomentumCapital5402,Healthcare,12.49,2151685,5,Neutral,21.35,32,18,NYSE,Success
ElevateEnergy5403,Technology,29.25,45193672,6,Neutral,27.96,59,67,NYSE,Success
IgniteHealth5404,Energy,19.63,981298,7,Bull,16.97,77,48,NYSE,Success
ThriveCorp5405,Consumer Goods,30.48,1588916,5,Bull,27.34,49,67,NYSE,Success
AlphaInc5406,Healthcare,19.09,6637571,4,Bear,126.8,35,261,NYSE,Failure
BetaTechnologies5407,Technology,15.02,1185363,1,Bull,17.13,43,18,NASDAQ,Failure
GammaSystems5408,Technology,17.94,1101070,5,Neutral,271.76,14,362,NYSE,Success
DeltaSolutions5409,Industrials,6.1,10135134,4,Bull,12.4,14,77,NASDAQ,Failure
OmegaGroup5410,Healthcare,11.34,5987543,3,Neutral,74.06,69,394,NASDAQ,Success
NovaHoldings5411,Industrials,32.27,5304881,8,Neutral,191.28,74,345,NYSE,Success
ApexLabs5412,Healthcare,36.45,3920872,7,Neutral,107.04,68,442,NASDAQ,Success
ZenithDynamics5413,Technology,40.57,1636133,2,Neutral,3.42,69,10,NASDAQ,Success
VertexVentures5414,Consumer Goods,25.04,2539121,6,Bear,66.68,59,246,NASDAQ,Success
QuantumGlobal5415,Finance,6.5,3020476,4,Neutral,18.05,68,141,NYSE,Success
NexusNetworks5416,Technology,14.62,7619462,6,Neutral,7.51,4,53,NYSE,Success
PulseInnovations5417,Telecommunications,38.95,5004546,4,Bull,76.27,6,236,NYSE,Success
VortexPartners5418,Technology,45.22,1292587,4,Bull,8.39,72,12,NYSE,Failure
CipherEnterprises5419,Healthcare,39.7,7199644,7,Bull,78.82,6,632,NYSE,Failure
HelixDigital5420,Healthcare,17.85,610170,7,Bear,484.91,21,2750,NYSE,Success
PrismAnalytics5421,Finance,10.45,2372792,9,Bear,85.91,38,373,NYSE,Success
FluxRobotics5422,Industrials,19.68,1043354,5,Bull,38.5,43,272,NYSE,Success
AetherBio5423,Technology,20.23,1387336,3,Bear,42.9,24,152,NASDAQ,Failure
TitanPharma5424,Telecommunications,43.94,22445176,7,Bear,215.07,71,797,NYSE,Failure
OrionCapital5425,Energy,22.51,751123,7,Neutral,34.52,27,196,NASDAQ,Success
StellarEnergy5426,Telecommunications,20.25,1440939,7,Bull,27.17,63,103,NASDAQ,Success
CrestHealth5427,Industrials,20.84,5446053,4,Neutral,13.5,57,42,NASDAQ,Failure
SummitCorp5428,Real Estate,24.53,2043137,3,Neutral,14.28,4,101,NASDAQ,Success
PinnacleInc5429,Energy,27.47,3819223,7,Bear,208.48,75,1360,NYSE,Success
HorizonTechnologies5430,Healthcare,13.98,13654089,4,Bear,26.34,17,194,NASDAQ,Failure
EclipseSystems5431,Finance,11.84,6290982,5,Bull,125.57,49,421,NASDAQ,Failure
RadiantSolutions5432,Consumer Goods,39.86,2045837,10,Neutral,141.74,49,446,NASDAQ,Success
ForgeGroup5433,Finance,8.84,2859852,10,Neutral,13.01,3,72,NASDAQ,Success
CatalystHoldings5434,Consumer Goods,45.55,5557205,7,Bull,16.57,78,23,NYSE,Success
SynergyLabs5435,Technology,7.73,6168645,4,Neutral,129.79,4,346,NASDAQ,Failure
MomentumDynamics5436,Industrials,15.0,3337567,4,Bull,67.4,35,195,NYSE,Failure
ElevateVentures5437,Technology,32.65,4688433,7,Neutral,41.75,19,82,NYSE,Failure
IgniteGlobal5438,Telecommunications,20.09,4692999,8,Bear,109.13,17,538,NYSE,Success
ThriveNetworks5439,Technology,10.4,2981012,4,Bull,249.3,1,706,NYSE,Success
AlphaInnovations5440,Technology,24.86,1784702,5,Neutral,51.5,11,47,NASDAQ,Failure
BetaPartners5441,Industrials,20.77,6869456,6,Bear,23.26,12,107,NYSE,Failure
GammaEnterprises5442,Industrials,18.03,4376655,3,Bull,65.1,54,400,NYSE,Success
DeltaDigital5443,Consumer Goods,14.7,407999,3,Neutral,16.33,5,54,NASDAQ,Failure
OmegaAnalytics5444,Telecommunications,19.74,1431401,3,Bull,67.63,44,130,NYSE,Success
NovaRobotics5445,Healthcare,15.01,2021455,7,Neutral,54.76,23,97,NASDAQ,Failure
ApexBio5446,Industrials,67.85,2673418,6,Bull,16.06,3,75,NYSE,Failure
ZenithPharma5447,Healthcare,17.81,10896420,8,Bear,29.75,4,80,NYSE,Success
VertexCapital5448,Finance,16.66,50000000,2,Bear,33.57,67,60,NASDAQ,Failure
QuantumEnergy5449,Finance,15.32,279617,2,Bear,163.99,73,987,NASDAQ,Failure
NexusHealth5450,Technology,48.84,4432198,6,Bear,14.69,50,74,NASDAQ,Success
PulseCorp5451,Energy,8.85,3504597,4,Bear,16.21,42,55,NASDAQ,Failure
VortexInc5452,Consumer Goods,24.04,2729175,4,Neutral,31.17,19,274,NASDAQ,Failure
CipherTechnologies5453,Technology,17.82,5626170,8,Bull,127.22,69,412,NASDAQ,Success
HelixSystems5454,Telecommunications,9.86,3797254,4,Neutral,162.55,40,408,NYSE,Failure
PrismSolutions5455,Finance,13.34,2277447,5,Bull,80.87,55,280,NASDAQ,Failure
FluxGroup5456,Technology,23.53,3366023,5,Neutral,159.53,63,330,NASDAQ,Success
AetherHoldings5457,Energy,13.04,5703363,5,Neutral,312.11,37,684,NASDAQ,Success
TitanLabs5458,Technology,22.87,5185989,7,Neutral,69.15,27,297,NASDAQ,Failure
OrionDynamics5459,Technology,47.68,3947655,3,Bull,16.4,38,168,NYSE,Failure
StellarVentures5460,Consumer Goods,21.87,1824018,5,Neutral,48.61,72,128,NASDAQ,Success
CrestGlobal5461,Technology,9.71,50000000,8,Neutral,7.08,58,54,NYSE,Failure
SummitNetworks5462,Technology,13.15,4683298,10,Neutral,98.7,56,140,NASDAQ,Failure
PinnacleInnovations5463,Consumer Goods,17.41,7007301,3,Bull,26.11,26,133,NYSE,Failure
HorizonPartners5464,Technology,16.84,1967349,6,Neutral,64.59,26,517,NYSE,Success
EclipseEnterprises5465,Industrials,21.67,3951373,5,Bear,48.07,43,168,NASDAQ,Failure
RadiantDigital5466,Industrials,23.48,3920022,5,Neutral,30.74,3,88,NASDAQ,Success
ForgeAnalytics5467,Technology,47.72,483134,4,Bear,76.56,10,184,NASDAQ,Failure
CatalystRobotics5468,Finance,20.05,1596523,7,Bull,45.28,45,202,NASDAQ,Success
SynergyBio5469,Technology,11.29,1567286,7,Neutral,21.21,63,91,NASDAQ,Success
MomentumPharma5470,Energy,35.76,1793255,10,Bull,10.52,31,43,NYSE,Failure
ElevateCapital5471,Technology,37.77,1121481,3,Neutral,93.12,27,389,NYSE,Failure
IgniteEnergy5472,Telecommunications,22.56,3415573,2,Bull,8.94,57,30,NASDAQ,Failure
ThriveHealth5473,Technology,17.76,13221549,10,Neutral,806.11,15,2410,NASDAQ,Success
AlphaCorp5474,Consumer Goods,27.42,3724669,5,Bear,376.43,8,727,NYSE,Failure
BetaInc5475,Technology,18.07,1003224,5,Bull,5.03,60,43,NASDAQ,Success
GammaTechnologies5476,Technology,7.19,1166007,6,Neutral,139.95,40,589,NASDAQ,Failure
DeltaSystems5477,Finance,26.62,2242156,3,Bull,301.11,8,270,NASDAQ,Failure
OmegaSolutions5478,Energy,31.38,793646,6,Bull,22.67,51,90,NASDAQ,Failure
NovaGroup5479,Telecommunications,41.29,4432423,5,Neutral,92.45,77,130,NASDAQ,Failure
ApexHoldings5480,Technology,13.94,12649128,8,Bull,45.25,29,67,NYSE,Success
ZenithLabs5481,Technology,22.49,1837829,7,Bull,151.83,56,367,NYSE,Success
VertexDynamics5482,Healthcare,22.73,3527619,7,Bear,27.95,57,127,NASDAQ,Failure
QuantumVentures5483,Healthcare,20.96,2128736,6,Bull,249.87,60,284,NYSE,Failure
NexusGlobal5484,Real Estate,21.27,1741699,9,Neutral,44.03,38,178,NYSE,Success
PulseNetworks5485,Real Estate,20.46,3951382,7,Neutral,33.93,7,82,NYSE,Success
VortexInnovations5486,Real Estate,22.33,1684020,4,Neutral,144.42,11,411,NASDAQ,Success
CipherPartners5487,Technology,29.09,1456576,4,Neutral,210.83,46,1900,NASDAQ,Success
HelixEnterprises5488,Finance,36.97,647392,4,Neutral,1.64,42,14,NYSE,Failure
PrismDigital5489,Consumer Goods,13.76,3487125,7,Bull,0.7,3,10,NASDAQ,Failure
FluxAnalytics5490,Healthcare,18.43,9501967,3,Neutral,91.15,19,273,NYSE,Success
AetherRobotics5491,Consumer Goods,16.26,6631282,6,Neutral,20.23,27,77,NYSE,Success
TitanBio5492,Technology,15.14,14533884,4,Neutral,7.53,66,35,NYSE,Success
OrionPharma5493,Healthcare,8.95,1665247,3,Neutral,31.16,58,121,NYSE,Failure
StellarCapital5494,Real Estate,20.33,7654539,3,Neutral,4301.32,69,5438,NYSE,Success
CrestEnergy5495,Healthcare,25.53,1085300,5,Bull,7.43,18,22,NYSE,Success
SummitHealth5496,Telecommunications,18.59,6644225,7,Bear,206.12,70,795,NYSE,Success
PinnacleCorp5497,Healthcare,20.0,16923052,4,Bull,17.42,56,147,NASDAQ,Success
HorizonInc5498,Technology,24.76,5380982,1,Neutral,6.18,4,30,NASDAQ,Failure
EclipseTechnologies5499,Healthcare,40.67,17223953,10,Neutral,21.8,45,107,NYSE,Success
RadiantSystems5500,Technology,16.28,1796351,8,Bear,6.47,21,13,NYSE,Success
ForgeSolutions5501,Finance,11.18,2858389,7,Bull,5.2,73,32,NASDAQ,Success
CatalystGroup5502,Technology,19.2,1308400,9,Bull,18.41,36,207,NASDAQ,Failure
SynergyHoldings5503,Energy,51.51,3384747,6,Bull,10.64,40,79,NASDAQ,Failure
MomentumLabs5504,Real Estate,11.24,4280899,5,Bear,43.86,76,167,NASDAQ,Failure
ElevateDynamics5505,Healthcare,27.8,3355244,8,Neutral,70.31,25,220,NYSE,Success
IgniteVentures5506,Technology,35.84,2034704,8,Bull,16.72,50,63,NYSE,Failure
ThriveGlobal5507,Finance,6.15,2001253,7,Neutral,140.38,70,479,NASDAQ,Success
AlphaNetworks5508,Industrials,24.66,4616607,7,Neutral,20.16,46,142,NYSE,Success
BetaInnovations5509,Energy,27.16,2787659,3,Neutral,43.37,39,119,NYSE,Success
GammaPartners5510,Technology,17.57,1033226,5,Bull,2.11,25,27,NASDAQ,Success
DeltaEnterprises5511,Finance,14.54,490271,9,Bull,61.75,24,135,NYSE,Success
OmegaDigital5512,Finance,14.95,1802187,7,Bull,1600.55,67,2174,NASDAQ,Success
NovaAnalytics5513,Healthcare,17.04,820550,3,Bull,179.91,34,271,NASDAQ,Success
ApexRobotics5514,Technology,17.27,1417535,4,Bull,42.15,27,163,NYSE,Success
ZenithBio5515,Telecommunications,15.71,2140809,9,Bear,9.61,36,51,NASDAQ,Failure
VertexPharma5516,Technology,16.91,2824666,6,Neutral,631.53,5,1569,NASDAQ,Failure
QuantumCapital5517,Technology,36.43,1679478,6,Bull,42.88,18,178,NASDAQ,Failure
NexusEnergy5518,Technology,10.94,29244471,6,Bear,19.88,73,121,NYSE,Failure
PulseHealth5519,Energy,8.38,926247,5,Bear,20.64,64,245,NYSE,Success
VortexCorp5520,Finance,36.72,10953969,4,Bull,1223.51,72,3149,NASDAQ,Failure
CipherInc5521,Technology,18.25,2778528,4,Bull,45.73,66,60,NYSE,Failure
HelixTechnologies5522,Finance,16.54,1693780,8,Bull,107.32,3,277,NASDAQ,Success
PrismSystems5523,Consumer Goods,19.0,5882991,6,Bear,40.26,36,142,NASDAQ,Success
FluxSolutions5524,Healthcare,22.3,2078428,7,Bear,49.51,11,77,NASDAQ,Success
AetherGroup5525,Real Estate,15.46,1458669,7,Bull,28.87,2,169,NYSE,Failure
TitanHoldings5526,Healthcare,25.87,19575902,8,Bull,461.04,20,2447,NASDAQ,Success
OrionLabs5527,Technology,12.41,364229,6,Bull,58.33,9,126,NYSE,Success
StellarDynamics5528,Telecommunications,17.27,2558997,7,Bull,6.61,73,70,NYSE,Failure
CrestVentures5529,Industrials,6.64,3953341,6,Neutral,98.61,41,502,NYSE,Success
SummitGlobal5530,Healthcare,36.09,13363297,4,Neutral,45.96,76,184,NASDAQ,Failure
PinnacleNetworks5531,Industrials,18.39,2194728,5,Neutral,96.71,21,437,NYSE,Success
HorizonInnovations5532,Finance,28.08,46782288,7,Bear,33.2,41,85,NYSE,Success
EclipsePartners5533,Healthcare,25.49,6983907,7,Bull,24.25,27,174,NYSE,Success
RadiantEnterprises5534,Industrials,26.44,306418,8,Bull,208.77,42,1002,NYSE,Success
ForgeDigital5535,Industrials,20.01,763995,5,Bear,887.76,43,2144,NYSE,Success
CatalystAnalytics5536,Healthcare,24.39,4143013,6,Neutral,3.36,4,28,NASDAQ,Success
SynergyRobotics5537,Energy,12.42,1041459,5,Neutral,61.75,54,136,NASDAQ,Success
MomentumBio5538,Healthcare,11.18,5653770,9,Neutral,24.28,17,157,NASDAQ,Success
ElevatePharma5539,Technology,19.1,2076657,6,Neutral,13.9,15,65,NYSE,Success
IgniteCapital5540,Telecommunications,14.3,988529,6,Neutral,2.15,80,17,NYSE,Success
ThriveEnergy5541,Finance,40.97,1245952,5,Neutral,93.8,55,452,NASDAQ,Success
AlphaHealth5542,Energy,24.23,7662996,5,Neutral,26.44,8,90,NASDAQ,Success
BetaCorp5543,Energy,14.04,432374,3,Bull,24.18,9,69,NASDAQ,Failure
GammaInc5544,Energy,17.54,9297674,3,Bull,331.64,7,1325,NASDAQ,Success
DeltaTechnologies5545,Healthcare,21.47,9573762,6,Bear,28.24,46,52,NASDAQ,Success
OmegaSystems5546,Telecommunications,19.41,2346870,6,Bear,26.5,55,151,NYSE,Success
NovaSolutions5547,Energy,23.01,802556,6,Bull,7.36,54,22,NASDAQ,Success
ApexGroup5548,Consumer Goods,20.79,5699358,7,Neutral,13.99,1,26,NYSE,Failure
ZenithHoldings5549,Finance,10.02,2009990,6,Bear,492.57,24,1465,NASDAQ,Success
VertexLabs5550,Healthcare,6.85,718472,5,Bear,136.64,15,447,NYSE,Failure
QuantumDynamics5551,Technology,16.66,22056992,5,Bull,376.69,67,621,NYSE,Failure
NexusVentures5552,Healthcare,26.58,1349961,6,Bear,15.47,12,39,NASDAQ,Failure
PulseGlobal5553,Technology,16.76,750015,5,Bear,93.86,64,334,NYSE,Failure
VortexNetworks5554,Consumer Goods,37.27,4347236,8,Bull,262.89,20,506,NASDAQ,Success
CipherInnovations5555,Real Estate,19.62,3054579,5,Bull,130.19,71,543,NYSE,Failure
HelixPartners5556,Healthcare,39.59,14449760,6,Bear,584.34,26,907,NASDAQ,Success
PrismEnterprises5557,Healthcare,35.73,2234392,4,Neutral,99.79,28,239,NASDAQ,Failure
FluxDigital5558,Consumer Goods,33.98,2258121,8,Bull,54.45,43,320,NASDAQ,Success
AetherAnalytics5559,Technology,11.0,4570934,8,Bull,1.6,75,10,NASDAQ,Failure
TitanRobotics5560,Real Estate,20.26,3990862,3,Bull,102.02,36,145,NYSE,Success
OrionBio5561,Healthcare,37.02,4114540,6,Bull,133.82,39,234,NASDAQ,Failure
StellarPharma5562,Technology,23.02,4290661,5,Neutral,305.31,31,813,NASDAQ,Success
CrestCapital5563,Technology,26.5,3853977,6,Bull,16.58,25,190,NASDAQ,Success
SummitEnergy5564,Telecommunications,10.03,2155464,6,Bull,51.92,79,191,NASDAQ,Failure
PinnacleHealth5565,Technology,52.43,7516999,1,Neutral,5.03,50,20,NASDAQ,Failure
HorizonCorp5566,Consumer Goods,13.52,2280950,7,Bull,4.86,78,20,NYSE,Success
EclipseInc5567,Technology,7.41,7307050,8,Bear,117.85,71,415,NYSE,Success
RadiantTechnologies5568,Technology,16.85,13095275,8,Neutral,364.96,35,349,NASDAQ,Failure
ForgeSystems5569,Real Estate,5.91,1660217,4,Bear,384.68,72,338,NYSE,Success
CatalystSolutions5570,Technology,11.67,36196877,5,Bull,105.39,11,341,NYSE,Success
SynergyGroup5571,Technology,72.19,1602999,4,Bull,1174.91,20,3289,NYSE,Success
MomentumHoldings5572,Finance,16.61,1614622,2,Neutral,30.3,37,183,NASDAQ,Success
ElevateLabs5573,Real Estate,9.84,5609604,4,Neutral,210.05,13,636,NASDAQ,Failure
IgniteDynamics5574,Healthcare,20.34,5083763,3,Bull,7.56,2,75,NASDAQ,Success
ThriveVentures5575,Technology,12.82,3512417,6,Bear,0.49,36,10,NYSE,Failure
AlphaGlobal5576,Telecommunications,30.95,7409333,2,Bull,26.52,6,87,NYSE,Success
